Serial,Customer No,Rooms,Members,Fans,Lights,Freezes,Microwave Oven,Geyser,AC,Washing Machine,TV,PC,Induction Stove,Profession,Salary,post_21_july_unit,post_21_august_unit,post_21_sep_unit,post_21_oct_unit,post_21_nov_unit,post_21_dec_unit,post_22_jan_unit,post_22_feb_unit,post_22_mar_unit,post_22_april_unit,post_22_may_unit,post_22_june_unit,pre_22_apr_unit,pre_22_may_unit,pre_22_june_unit,pre_22_july_unit,pre_22_aug_unit,pre_22_sep_unit,pre_22_oct_unit,pre_22_nov_unit,pre_22_dec_unit,pre_23_jan_unit,pre_23_feb_unit,pre_23_mar_unit,pre_23_apr_unit,pre_23_may_unit,pre_23_june_unit,pre_23_jul_unit,pre_23_aug_unit,pre_23_sep_unit,pre_23_oct_unit,pre_23_nov_unit,pre_23_dec_unit
74.0,17671778.0,2.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1,2,0.0,,,203.0,1.0,8.0,0.0,0.0,29.0,49.0,48.0,188.0,300.0,258.0,68.0,,,208.61,290.8,324.66,254.95,211.31,111.87,158.14,190.96,165.91,197.29,239.16,271.07,288.85,305.52,251.7,190.86,200.03,167.31,125.57
75.0,17671782.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,,,144.0,164.0,137.0,119.0,61.0,38.0,38.0,34.0,94.0,136.0,156.0,35.0,,,218.26,244.32,220.1,223.39,180.4,143.35,65.39,41.03,76.63,133.58,245.49,302.42,335.86,353.11,230.38,185.45,317.87,107.96,79.61
76.0,17671797.0,3.0,5.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,1,2,0.0,,,725.0,768.0,619.0,631.0,558.0,391.0,405.0,382.0,506.0,622.0,500.0,0.0,,,492.95,742.05,664.16,617.35,601.09,452.33,392.77,477.61,370.59,521.96,826.61,692.06,786.29,882.85,814.77,756.2,660.46,529.88,432.29
77.0,17671801.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,155.0,213.0,183.0,169.0,176.0,154.0,171.0,155.0,171.0,197.0,235.0,60.0,,,173.58,224.19,222.83,214.58,184.94,156.31,159.91,157.24,145.39,195.36,193.19,197.07,230.21,236.84,195.18,175.35,268.88,192.18,171.67
78.0,16009463.0,3.0,4.0,4.0,8.0,3.0,1.0,0.0,2.0,1.0,2,2,1.0,,,1261.0,1338.0,1437.0,1242.0,865.0,633.0,711.0,655.0,988.0,1172.0,826.0,1237.0,,,,,,,,,,,,,,,,,,,,,
81.0,17671833.0,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,380.0,415.0,445.0,398.0,274.0,204.0,172.0,165.0,281.0,430.0,466.0,109.0,,,241.52,573.03,474.76,275.07,250.96,167.45,158.5,145.76,148.03,258.0,279.14,365.98,506.64,558.26,395.68,326.54,231.65,163.9,153.14
82.0,16009590.0,2.0,4.0,4.0,8.0,2.0,1.0,0.0,2.0,1.0,1,2,0.0,,,606.0,618.0,495.0,493.0,244.0,135.0,140.0,121.0,379.0,645.0,,,,,582.68,726.07,860.97,682.96,570.75,275.96,175.62,201.97,193.75,300.19,731.02,625.05,717.69,639.42,600.5,641.05,413.19,242.85,199.43
83.0,17671848.0,2.0,5.0,3.0,11.0,2.0,0.0,0.0,2.0,1.0,1,1,0.0,,,498.0,495.0,532.0,418.0,318.0,279.0,335.0,297.0,487.0,588.0,616.0,148.0,,,389.14,609.36,0.91,46.66,252.01,197.76,190.97,188.98,77.29,19.75,35.37,137.99,114.08,122.82,117.47,115.69,107.73,123.13,155.41
84.0,16009618.0,3.0,4.0,4.0,8.0,2.0,0.0,0.0,1.0,0.0,1,1,0.0,,,503.0,567.0,692.0,723.0,362.0,217.0,295.0,231.0,570.0,926.0,975.0,227.0,,,642.27,776.17,471.77,410.35,376.76,219.74,186.56,237.12,169.19,253.02,509.23,461.45,414.79,162.92,127.67,122.31,105.54,131.42,131.1
85.0,17671871.0,3.0,5.0,4.0,7.0,,,,,,,1,0.0,,,12426.0,17653.0,20203.0,19314.0,12497.0,9080.0,7536.0,7212.0,18702.0,21330.0,21378.0,25402.0,,,,,,,,,,,,,,,,,,,,,
86.0,17671903.0,2.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0,2,0.0,,,62.0,185.0,280.0,254.0,237.0,188.0,209.0,179.0,264.0,263.0,258.0,114.0,,,,305.48,189.54,191.3,178.38,173.07,167.56,190.81,193.44,253.44,216.13,224.68,219.67,203.25,237.29,243.74,244.56,206.89,192.51
87.0,17671918.0,2.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,,,145.0,182.0,168.0,155.0,140.0,112.0,150.0,117.0,154.0,163.0,144.0,69.0,,,67.96,127.86,140.24,154.07,143.87,125.76,112.33,121.55,98.06,148.11,148.61,166.27,175.63,147.16,203.07,196.92,192.23,165.88,147.97
88.0,17671922.0,2.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,315.0,325.0,369.0,332.0,314.0,230.0,293.0,339.0,455.0,494.0,539.0,418.0,,,117.16,574.43,492.21,534.65,506.67,493.47,474.21,408.74,439.38,620.5,654.37,640.87,638.71,655.98,646.05,634.75,624.38,577.09,524.6
89.0,17671937.0,2.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,227.0,217.0,254.0,217.0,147.0,102.0,134.0,130.0,192.0,249.0,262.0,214.0,,,78.35,308.14,271.46,263.93,232.6,194.12,173.18,137.63,158.88,224.03,270.61,269.63,333.88,318.09,284.69,263.35,230.81,164.82,141.19
90.0,17336605.0,2.0,3.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1,1,0.0,,,310.0,310.0,290.0,290.0,290.0,210.0,2209.0,223.0,318.0,245.0,301.0,301.0,,,,,,,,,,,,,,,,,,,,,
91.0,17336361.0,2.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,180.0,159.0,159.0,177.0,189.0,104.0,93.0,24.0,110.0,49.0,49.0,70.0,,,141.67,144.16,135.17,130.82,114.25,90.48,68.83,63.27,95.77,163.14,147.67,223.32,10.56,316.7,327.26,658.76,311.97,186.73,65.51
92.0,17334691.0,2.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1,2,0.0,,,278.0,338.0,372.0,319.0,295.0,216.0,281.0,274.0,302.0,280.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,
93.0,17334454.0,2.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,111.0,118.0,133.0,152.0,126.0,74.0,41.0,96.0,112.0,168.0,135.0,187.0,,,,,,,,,,,,,274.82,515.3,532.47,515.29,1103.12,529.39,215.79,145.04,102.42
94.0,17324334.0,2.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,79.0,53.0,102.0,86.0,53.0,38.0,37.0,24.0,29.0,137.0,134.0,73.0,,,,173.69,116.12,113.94,118.58,120.23,108.79,91.63,95.2,125.77,125.78,122.26,120.52,121.04,119.74,116.7,120.76,110.52,99.96
95.0,17324103.0,2.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,130.0,131.0,164.0,212.0,246.0,187.0,198.0,264.0,105.0,432.0,283.0,211.0,,,,563.32,383.91,365.22,328.77,196.44,283.61,236.7,197.78,224.9,129.51,81.45,33.06,68.44,296.29,325.93,385.88,369.24,423.25
96.0,17323887.0,2.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,11.0,57.0,108.0,103.0,93.0,91.0,91.0,112.0,121.0,110.0,136.0,90.0,,,,192.08,113.7,118.97,120.59,122.84,121.16,129.27,117.66,117.39,118.25,109.03,107.67,96.36,122.67,127.14,126.05,114.28,114.79
97.0,17324226.0,2.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1,1,0.0,,,348.0,370.0,443.0,556.0,475.0,566.0,547.0,595.0,694.0,618.0,621.0,299.0,,,,408.21,253.31,244.9,172.82,257.97,182.02,150.88,153.01,204.68,280.75,307.06,344.53,345.53,312.85,320.89,263.29,275.9,225.85
98.0,17328820.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,,,41.0,44.0,41.0,38.0,41.0,40.0,44.0,40.0,180.0,246.0,273.0,281.0,,,,,,,,,,,,,,,,,,,,,
99.0,17329208.0,2.0,4.0,3.0,5.0,2.0,1.0,0.0,2.0,0.0,1,1,0.0,,,592.0,598.0,589.0,578.0,481.0,430.0,441.0,457.0,482.0,519.0,543.0,0.0,,,44.33,189.78,229.38,169.41,244.34,242.77,247.64,269.92,203.59,232.77,262.41,255.07,287.59,256.97,229.94,218.79,208.83,213.57,219.63
100.0,17329227.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,2.0,1.0,1,2,0.0,,,582.0,569.0,553.0,569.0,473.0,423.0,463.0,454.0,515.0,450.0,471.0,548.0,,,137.7,730.61,688.5,587.44,199.8,88.77,150.09,231.01,210.47,140.12,134.94,98.71,141.33,160.21,143.38,133.54,106.21,88.63,119.11
101.0,17329778.0,3.0,3.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1,1,0.0,,,297.0,305.0,319.0,289.0,208.0,137.0,149.0,173.0,286.0,313.0,166.0,,,118.22,299.28,265.8,283.4,277.28,271.97,197.12,130.36,90.69,97.43,171.52,222.39,224.34,211.58,262.62,260.49,268.1,223.8,179.12,121.03
102.0,17329797.0,3.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,182.0,181.0,197.0,166.0,125.0,104.0,109.0,105.0,121.0,163.0,103.0,,,85.4,208.99,231.09,188.89,175.25,164.98,137.7,125.42,122.76,117.22,131.53,172.16,179.37,187.67,193.94,184.01,176.19,144.42,129.6,130.96
103.0,17329801.0,3.0,3.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,1,1,0.0,,,305.0,315.0,336.0,315.0,212.0,143.0,121.0,105.0,212.0,250.0,94.0,,,130.03,312.07,258.27,208.45,291.5,261.79,198.07,120.31,124.09,168.39,271.27,266.84,299.8,355.02,362.96,352.69,363.72,372.96,290.46,210.53
104.0,17329814.0,3.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,1.0,1,2,0.0,,,399.0,472.0,461.0,434.0,231.0,125.0,121.0,134.0,162.0,194.0,183.0,,,33.39,170.74,196.44,190.68,185.22,134.28,67.83,100.38,77.47,108.19,219.21,124.6,205.53,198.41,203.73,210.34,235.95,212.29,164.22,133.17
105.0,17329829.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1,1,0.0,,,358.0,414.0,457.0,362.0,238.0,135.0,121.0,176.0,259.0,350.0,298.0,,,84.0,363.73,266.65,442.61,344.66,312.39,235.87,149.91,157.38,167.93,255.09,390.09,354.68,499.11,417.67,456.28,376.68,311.45,320.92,276.69
106.0,17329833.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,120.0,124.0,133.0,142.0,138.0,89.0,78.0,71.0,115.0,122.0,312.0,,,44.4,195.55,194.59,198.23,199.78,135.39,124.62,102.75,87.78,93.58,157.89,194.6,199.54,197.28,221.92,218.36,214.44,128.05,111.77,62.61
107.0,17328986.0,2.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1,1,0.0,,,324.0,597.0,464.0,697.0,558.0,290.0,538.0,432.0,391.0,372.0,260.0,273.0,,,,,,,,,,,,,,,,,,,,,
108.0,17329890.0,2.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,195.0,202.0,206.0,185.0,131.0,69.0,73.0,75.0,178.0,194.0,162.0,,,47.41,188.16,206.39,185.68,184.24,178.74,163.2,94.18,78.03,104.51,172.69,190.56,190.89,196.86,196.38,195.21,207.21,201.78,158.54,94.11
109.0,17329867.0,3.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,281.0,364.0,425.0,433.0,395.0,342.0,278.0,242.0,368.0,247.0,454.0,,,321.49,1240.07,1311.73,123.92,603.85,404.0,356.09,295.32,232.66,249.34,396.53,423.66,420.99,346.63,358.52,356.55,340.54,345.58,263.88,209.53
110.0,17329886.0,2.0,2.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1,1,0.0,,,324.0,597.0,464.0,697.0,558.0,290.0,538.0,432.0,391.0,372.0,260.0,273.0,,,,,,,,,,,,,,,,,,,,,
111.0,17329903.0,3.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,208.0,225.0,23.0,180.0,244.0,143.0,137.0,90.0,172.0,217.0,156.0,,,48.56,206.52,183.88,186.73,219.04,193.16,168.87,93.09,58.78,60.44,118.16,155.12,143.64,159.73,130.51,140.41,88.13,90.53,85.8,67.5
112.0,17329918.0,3.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,282.0,309.0,319.0,294.0,194.0,137.0,136.0,155.0,245.0,330.0,300.0,,,88.79,364.46,502.29,460.89,453.63,438.18,298.4,236.31,212.87,197.86,280.18,376.59,395.31,462.36,480.54,432.54,463.53,354.34,257.36,216.48
113.0,17466552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2,,,,,356.0,688.0,1500.0,1427.0,1488.0,1384.0,1596.0,1394.0,1549.0,1631.0,1536.0,1666.0,,,,,,,,,,,,,,,,,,,,,
114.0,17467404.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,,1,,,doctor,,15.0,27.0,20.0,11.0,21.0,13.0,22.0,21.0,22.0,36.0,23.0,13.0,,,13.64,19.71,18.62,16.59,13.6,5.97,6.32,4.98,2.72,6.8,8.29,9.41,16.34,6.67,7.99,7.25,5.37,5.42,3.31
115.0,17467917.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,,,1,1,,service,,150.0,172.0,150.0,149.0,107.0,77.0,85.0,75.0,114.0,150.0,180.0,169.0,,,,,,,,,,,,,,,,,,,,,
116.0,17468667.0,2.0,3.0,2.0,3.0,1.0,,1.0,,,1,1,,foreign,,68.0,101.0,163.0,152.0,95.0,68.0,69.0,67.0,123.0,151.0,158.0,121.0,,,,,,,,,,,,,,,,,,,,,
117.0,17468830.0,1.0,1.0,1.0,1.0,1.0,,,,,1,,,service,,5.0,28.0,87.0,96.0,72.0,36.0,44.0,41.0,70.0,83.0,44.0,330.0,,18.12,75.26,35.66,49.56,59.0,57.75,53.64,72.98,58.94,106.63,168.39,90.92,134.72,331.61,482.68,665.52,723.7,688.08,90.44,53.47
118.0,17468845.0,2.0,2.0,2.0,3.0,1.0,,1.0,,1.0,1,1,,businessman,,92.0,116.0,158.0,176.0,143.0,79.0,77.0,88.0,89.0,145.0,77.0,300.0,,25.42,114.98,99.22,92.54,104.93,111.72,112.45,72.8,66.88,70.56,85.64,100.08,109.98,117.3,110.08,41.35,113.8,145.71,88.59,82.04
119.0,17469082.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,,,1,1,1.0,businessman,,221.0,195.0,221.0,210.0,166.0,123.0,143.0,133.0,203.0,317.0,321.0,25.0,,,314.19,290.95,249.75,238.9,221.66,150.05,134.75,84.58,116.4,167.88,217.38,118.65,272.93,202.84,215.93,200.89,233.08,198.63,147.68
120.0,17469364.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,nurse,,235.0,232.0,184.0,130.0,108.0,108.0,93.0,108.0,129.0,150.0,150.0,103.0,,,,,,,,,,,,,,,,,,,,,
121.0,17469434.0,2.0,2.0,2.0,3.0,1.0,,,1.0,,1,1,,nurse,,185.0,162.0,162.0,132.0,108.0,74.0,87.0,85.0,133.0,136.0,150.0,1480.0,,,35.53,170.3,162.08,147.23,159.27,137.68,90.52,83.72,89.44,138.84,178.15,185.18,149.74,165.56,180.31,164.37,152.81,122.21,94.25
122.0,17469627.0,2.0,3.0,2.0,3.0,1.0,,,1.0,,1,1,,service,,30.0,20.0,21.0,36.0,36.0,30.0,25.0,20.0,4.0,20.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,
123.0,17469788.0,1.0,0.0,0.0,1.0,0.0,,,,,1,,,nurse,,113.0,173.0,133.0,207.0,95.0,56.0,51.0,52.0,98.0,99.0,68.0,0.0,,,183.7,203.9,154.3,147.41,179.0,119.17,98.18,101.4,102.03,141.81,222.13,173.33,239.75,189.16,168.26,51.89,113.69,53.51,33.52
124.0,17470902.0,1.0,0.0,0.0,1.0,0.0,,,,,1,,,caretakeer,,78.0,85.0,136.0,106.0,178.0,46.0,81.0,99.0,145.0,145.0,92.0,77.0,,,,,,,,,,,,,,,,,,,,,
125.0,17471211.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,caretaker,,2.0,4.0,5.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
126.0,17471402.0,2.0,3.0,2.0,4.0,1.0,1.0,,,,1,1,,service,,18.0,13.0,14.0,23.0,3.0,18.0,12.0,16.0,19.0,21.0,18.0,17.0,,,,,,,,,,,,,8.61,15.21,15.71,15.2,30.66,14.33,13.32,11.77,12.09
127.0,17471864.0,,,,,,,,,,,,,,,15.0,10.0,27.0,25.0,29.0,35.0,29.0,35.0,29.0,31.0,31.0,24.0,,,,,,,,,,,,,,,,,,,,,
128.0,17472326.0,2.0,3.0,2.0,3.0,1.0,,,1.0,,1,,,nurse,,114.0,25.0,6.0,83.0,102.0,30.0,71.0,74.0,199.0,227.0,246.0,29.0,,,272.59,272.4,335.68,301.37,189.64,192.74,125.65,73.55,107.12,199.83,238.81,230.91,259.29,235.22,270.66,238.75,241.24,187.15,112.14
129.0,17472684.0,3.0,2.0,3.0,3.0,1.0,,,,1.0,1,1,,service,,40.0,71.0,240.0,141.0,69.0,60.0,57.0,155.0,45.0,202.0,38.0,419.0,,,,390.51,275.69,306.2,287.62,139.7,75.27,62.5,81.65,116.53,306.5,253.26,366.79,170.19,146.66,308.69,234.45,108.43,91.56
130.0,17472824.0,2.0,3.0,2.0,4.0,1.0,1.0,,,,1,1,,nurse,,110.0,69.0,114.0,122.0,74.0,52.0,41.0,46.0,78.0,108.0,84.0,68.0,,,130.18,109.19,115.97,93.16,89.84,64.42,50.67,39.7,51.52,91.71,101.42,120.65,120.42,101.21,110.35,117.21,116.03,74.66,56.17
131.0,17467368.0,2.0,2.0,2.0,3.0,1.0,,,1.0,,1,1,,nurse,,133.0,130.0,149.0,138.0,116.0,86.0,108.0,141.0,153.0,179.0,147.0,57.0,,,77.48,172.57,187.39,163.54,151.21,113.32,96.55,76.87,94.98,134.21,167.14,169.25,179.7,186.11,168.8,170.33,176.96,128.12,116.57
132.0,17467641.0,3.0,3.0,3.0,4.0,1.0,1.0,,1.0,1.0,1,1,,busineessman,,412.0,466.0,418.0,149.0,6.0,18.0,53.0,56.0,58.0,35.0,59.0,262.0,,,,,,,,,,,,,,,,,,,,,
133.0,17468192.0,3.0,2.0,3.0,4.0,1.0,1.0,,1.0,,1,1,,service,,92.0,113.0,109.0,109.0,110.0,89.0,95.0,101.0,102.0,88.0,90.0,98.0,,,,,,,,,,,,,,,,,,,,,
134.0,17502232.0,2.0,3.0,2.0,3.0,1.0,,,,,1,,,nurse,,96.0,109.0,348.0,98.0,107.0,129.0,70.0,95.0,206.0,100.0,116.0,47.0,,,337.29,1033.16,101.08,95.35,131.76,119.06,152.67,128.25,149.75,137.75,127.78,193.52,139.04,134.68,100.3,113.4,295.27,89.47,126.56
135.0,17502463.0,1.0,1.0,1.0,1.0,1.0,,,,,1,,,caretaker,,172.0,159.0,133.0,138.0,156.0,117.0,110.0,122.0,134.0,141.0,141.0,215.0,,,,,81.01,198.56,225.81,166.26,148.43,133.26,183.51,207.56,215.84,259.66,296.97,268.8,144.53,278.42,288.41,131.8,126.58
136.0,17502478.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1,1,,service,,212.0,174.0,201.0,168.0,83.0,64.0,72.0,59.0,84.0,142.0,160.0,137.0,,,,,49.41,205.52,174.24,117.22,89.96,80.78,86.68,120.18,255.92,176.7,263.21,207.39,201.68,236.68,180.59,173.34,235.5
137.0,17329354.0,5.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1,2,1.0,businessman,,184.0,177.0,220.0,210.0,127.0,105.0,102.0,102.0,179.0,210.0,189.0,232.0,,,,,,,,,,,,,,,,,,,,,
138.0,17504760.0,3.0,2.0,3.0,3.0,1.0,1.0,,,,1,1,,service,,89.0,90.0,68.0,4.0,3.0,4.0,14.0,4.0,14.0,4.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,
139.0,17504845.0,1.0,2.0,1.0,3.0,1.0,,,,,,1,,service,,78.0,92.0,146.0,196.0,123.0,65.0,77.0,99.0,124.0,55.0,74.0,36.0,,,52.47,111.23,158.14,179.79,173.17,160.74,105.96,73.08,107.72,236.47,168.64,98.01,85.57,229.9,283.45,237.65,193.58,120.01,60.89
140.0,17505167.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,businessman,,31.0,37.0,95.0,177.0,75.0,37.0,31.0,44.0,137.0,168.0,195.0,164.0,,,,,,,,,,,,,,,,,,,,,
141.0,16008855.0,2.0,3.0,2.0,4.0,1.0,,,1.0,,,1,,nurse,,343.0,369.0,360.0,330.0,297.0,215.0,246.0,231.0,270.0,310.0,366.0,258.0,,,,,,,,,,,,,,,,,,,,,
142.0,16008931.0,2.0,3.0,2.0,3.0,1.0,1.0,,,,,1,,service,,342.0,324.0,293.0,304.0,254.0,214.0,221.0,218.0,195.0,260.0,281.0,269.0,,,,,,,,,,,,,,,,,,,,,
143.0,16008944.0,2.0,2.0,2.0,3.0,1.0,1.0,,,,,1,,nurse,,138.0,147.0,181.0,194.0,168.0,161.0,283.0,225.0,291.0,326.0,0.0,,,,231.17,158.54,177.33,174.14,170.74,151.24,139.21,127.91,142.31,172.69,177.17,167.25,124.25,128.97,127.58,129.65,136.57,110.99,107.79
144.0,16008959.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,businessman,,138.0,172.0,135.0,161.0,183.0,170.0,198.0,209.0,299.0,533.0,0.0,,,,299.88,194.56,216.71,218.92,157.61,123.98,75.46,44.86,66.24,199.08,229.62,212.97,172.27,188.0,206.75,199.74,178.28,141.87,84.38
145.0,16008963.0,3.0,4.0,3.0,4.0,1.0,,,1.0,1.0,1,1,1.0,doctor,,139.0,148.0,134.0,130.0,138.0,136.0,234.0,190.0,331.0,396.0,0.0,,,,473.76,381.08,353.96,368.32,374.9,322.29,261.09,175.09,259.08,468.81,471.15,391.62,300.05,357.9,339.23,329.01,342.29,281.54,194.38
146.0,16008978.0,5.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1,2,1.0,businessman,,151.0,214.0,229.0,227.0,186.0,112.0,322.0,178.0,260.0,391.0,0.0,,,,310.5,229.58,253.75,220.43,193.07,89.47,71.13,84.45,97.31,234.71,277.23,300.77,215.34,199.2,223.97,245.19,230.64,163.77,76.9
147.0,16008997.0,5.0,4.0,5.0,5.0,1.0,1.0,,1.0,1.0,2,2,,,,482.0,432.0,416.0,445.0,374.0,261.0,211.0,205.0,384.0,401.0,517.0,465.0,,,,,,,,,,,,,,,,,,,,,
148.0,17730508.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2,2,,businessman,,876.0,588.0,555.0,489.0,349.0,284.0,242.0,232.0,349.0,415.0,513.0,473.0,,,,881.66,548.18,443.64,375.44,307.04,261.62,231.41,245.06,375.69,525.11,447.61,529.99,604.82,482.0,549.63,487.03,347.87,266.77
149.0,17730391.0,2.0,1.0,2.0,3.0,2.0,,,,1.0,,1,,service,,564.0,616.0,616.0,671.0,403.0,400.0,418.0,379.0,393.0,510.0,703.0,651.0,,,,745.21,673.48,602.67,608.71,410.54,292.53,361.74,290.84,405.47,601.76,537.34,528.81,393.34,306.55,351.07,309.56,203.58,205.21
150.0,17730404.0,4.0,3.0,4.0,4.0,1.0,1.0,,1.0,1.0,2,1,,doctor,,66.0,28.0,88.0,85.0,63.0,46.0,30.0,29.0,62.0,76.0,91.0,88.0,,,,41.83,42.22,73.2,67.93,55.27,41.08,35.81,37.89,57.75,44.63,26.56,28.29,27.59,26.3,25.54,25.99,21.18,16.9
151.0,17730419.0,4.0,4.0,4.0,5.0,1.0,,,1.0,,,,,engineer,,467.0,387.0,405.0,416.0,288.0,274.0,288.0,268.0,355.0,341.0,481.0,372.0,,,,460.43,502.64,429.36,304.16,283.98,278.09,266.34,245.22,272.17,594.0,394.46,514.9,434.84,500.14,709.82,573.72,379.68,445.71
152.0,17730423.0,3.0,4.0,3.0,5.0,1.0,1.0,,,,2,1,,service,,741.0,673.0,558.0,436.0,383.0,370.0,412.0,496.0,401.0,553.0,771.0,571.0,,,,366.15,508.96,459.03,373.75,306.64,281.36,343.74,324.01,405.46,510.29,472.74,529.46,628.39,511.61,493.29,450.8,346.48,238.73
153.0,17730438.0,3.0,3.0,3.0,5.0,1.0,,,1.0,,1,1,,service,,440.0,422.0,477.0,377.0,319.0,280.0,252.0,216.0,250.0,268.0,314.0,274.0,,,,334.18,285.14,291.48,304.05,276.72,265.2,181.16,213.28,253.3,301.02,249.43,325.99,323.14,275.49,272.1,288.05,247.62,216.57
154.0,17730442.0,4.0,4.0,4.0,5.0,1.0,1.0,,1.0,1.0,2,1,,businessman,,189.0,178.0,197.0,173.0,132.0,263.0,73.0,153.0,122.0,157.0,187.0,199.0,,,,223.93,212.98,185.57,156.81,121.48,135.41,118.78,127.71,140.69,209.33,202.9,229.11,230.52,195.2,195.6,151.96,132.29,155.4
155.0,17730457.0,5.0,6.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2,2,,businessman,,705.0,689.0,746.0,696.0,483.0,360.0,357.0,310.0,361.0,398.0,467.0,562.0,,,,691.17,621.3,347.14,291.95,305.1,296.78,332.83,323.38,382.29,414.52,397.87,416.36,386.01,532.83,455.8,375.83,338.39,300.31
156.0,17730461.0,2.0,3.0,2.0,3.0,1.0,,,,,,1,,,,1022.0,963.0,928.0,886.0,596.0,484.0,493.0,427.0,573.0,753.0,891.0,545.0,,,,711.41,711.12,685.12,559.82,476.57,385.58,419.81,372.71,562.64,905.62,797.31,952.82,734.71,715.75,813.79,580.48,545.67,436.85
157.0,17730480.0,4.0,3.0,4.0,4.0,1.0,1.0,,1.0,1.0,,1,,doctor,,134.0,379.0,202.0,150.0,114.0,81.0,79.0,70.0,102.0,204.0,210.0,153.0,,,,138.55,116.74,138.54,120.45,94.67,69.35,42.23,4.44,242.53,184.99,258.69,314.11,391.94,427.15,454.58,373.68,242.57,172.78
158.0,17730476.0,3.0,3.0,3.0,4.0,1.0,,,1.0,,1,1,,foreign,,414.0,377.0,394.0,369.0,288.0,246.0,209.0,177.0,281.0,324.0,342.0,342.0,,,,340.43,344.68,327.31,311.58,287.08,270.02,189.83,213.89,310.78,475.66,398.15,439.06,487.06,385.31,395.51,361.45,283.25,213.54
159.0,17730315.0,4.0,4.0,4.0,5.0,1.0,1.0,,1.0,1.0,1,2,,businessman,,313.0,257.0,288.0,215.0,163.0,146.0,159.0,132.0,188.0,163.0,237.0,233.0,,,,335.19,382.54,285.2,212.56,198.39,133.59,81.18,78.58,115.45,214.49,171.86,257.92,241.62,254.02,260.69,213.79,140.16,113.4
